condition,conv_id,turn_index,n_turns,cosine_semanticL
C2-P2,3389,19,32,0.44595060623536176
C2-P2,3389,20,32,0.25750657055241644
C2-P2,3389,21,32,0.3547889251240073
C2-P2,3389,22,32,0.5803295241221686
C2-P2,3389,23,32,0.4361370717606161
C2-P2,3389,24,32,0.5966980809555825
C2-P2,3389,25,32,0.5731512149334114
C2-P2,3389,26,32,0.7860645405180481
C2-P2,3389,27,32,0.6241572174500262
C2-P2,3389,28,32,0.6136214645760475
C2-P2,4166,0,32,0.4812961298269386
C2-P2,4166,1,32,0.6679531577378378
C2-P2,4166,2,32,0.6658949967324277
C2-P2,4166,3,32,0.7711054533883154
C2-P2,4166,4,32,0.6526474002896225
C2-P2,4166,5,32,0.5798219026047229
C2-P2,4166,6,32,0.7260616243042554
C2-P2,4166,7,32,0.7868889795493257
C2-P2,4166,8,32,0.5802941292479822
C2-P2,4166,9,32,0.6315106180699185
C2-P2,4166,10,32,0.5184726494905384
C2-P2,4166,11,32,0.5651439847064584
C2-P2,4166,12,32,0.7981656007661826
C2-P2,4166,13,32,0.6699536503309387
C2-P2,4166,14,32,0.7590058979319374
C2-P2,4166,15,32,0.5137738837137562
C2-P2,4166,16,32,0.6630030331543547
C2-P2,4166,17,32,0.49427933250078815
C2-P2,4166,18,32,0.7816062321890588
C2-P2,4166,19,32,0.7154923515158258
C2-P2,4166,20,32,0.5253324986244647
C2-P2,4166,21,32,0.6259374770940278
C2-P2,4166,22,32,0.6424517189647846
C2-P2,4166,23,32,0.7040402565309719
C2-P2,4166,24,32,0.39576536676291396
C2-P2,4166,25,32,0.48702704159645926
C2-P2,4166,26,32,0.5410709059579891
C2-P2,4166,27,32,0.5878413723920649
C2-P2,4166,28,32,0.45556099061944355
C3-P2,2451,0,22,0.4627733376400991
C3-P2,2451,1,22,0.5714917900072645
C3-P2,2451,2,22,0.536705925006007
C3-P2,2451,3,22,0.6683479680298499
C3-P2,2451,4,22,0.7657749294154883
C3-P2,2451,5,22,0.5401078395368406
C3-P2,2451,6,22,0.6209386776946157
C3-P2,2451,7,22,0.6232868375887329
C3-P2,2451,8,22,0.7449634718814098
C3-P2,2451,9,22,0.6473215893379548
C3-P2,2451,10,22,0.7013052284796328
C3-P2,2451,11,22,0.45437458388807783
C3-P2,2451,12,22,0.5924224397161817
C3-P2,2451,13,22,0.6530077528868139
C3-P2,2451,14,22,0.6994655658683715
C3-P2,2451,15,22,0.3855146951099946
C3-P2,2451,16,22,0.6871232796435912
C3-P2,2451,17,22,0.4942662254890162
C3-P2,2451,18,22,0.5584544147930456
C3-P0,4109,0,20,0.7613040246931448
C3-P0,4109,1,20,0.6564172544671454
C3-P0,4109,2,20,0.7615426469087501
C3-P0,4109,3,20,0.5495116719595144
C3-P0,4109,4,20,0.5494970027120546
C3-P0,4109,5,20,0.7358289125771439
C3-P0,4109,6,20,0.6158376169666037
C3-P0,4109,7,20,0.7067623612716504
C3-P0,4109,8,20,0.7829316093425369
C3-P0,4109,9,20,0.4401367743873399
C3-P0,4109,10,20,0.6150260324597865
C3-P0,4109,11,20,0.7347144026011792
C3-P0,4109,12,20,0.6767928544919829
C3-P0,4109,13,20,0.6845104528593979
C3-P0,4109,14,20,0.6741608654238066
C3-P0,4109,15,20,0.6736643421287821
C3-P0,4109,16,20,0.7058533109439249
C3-P2,4320,0,17,0.683328635101832
C3-P2,4320,1,17,0.6590697745253521
C3-P2,4320,2,17,0.6189263458664825
C3-P2,4320,3,17,0.6511912519107635
C3-P2,4320,4,17,0.7741903887537979
C3-P2,4320,5,17,0.7547773089663964
C3-P2,4320,6,17,0.6461973566758434
C3-P2,4320,7,17,0.5788608246809297
C3-P2,4320,8,17,0.5236108448790964
C3-P2,4320,9,17,0.4428996907576954
C3-P2,4320,10,17,0.5361906351901958
C3-P2,4320,11,17,0.6532187609732694
C3-P2,4320,12,17,0.8160448638917112
C3-P2,4320,13,17,0.5465572765889938
C2-P0,4327,0,32,0.2763694436321623
C2-P0,4327,1,32,0.2749266341548523
C2-P0,4327,2,32,0.525513305754373
C2-P0,4327,3,32,0.8956239715707444
C2-P0,4327,4,32,0.7679792445392822
C2-P0,4327,5,32,0.8004940449789909
C2-P0,4327,6,32,0.8012806605811866
C2-P0,4327,7,32,0.6544020782747824
C2-P0,4327,8,32,0.7444245787604028
C2-P0,4327,9,32,0.7526040226251336
C2-P0,4327,10,32,0.8334056249036849
C2-P0,4327,11,32,0.8118425887130907
C2-P0,4327,12,32,0.8223843900172109
C2-P0,4327,13,32,0.6644455181422365
C2-P0,4327,14,32,0.3771125042928911
C2-P0,4327,15,32,0.44999512869222213
C2-P0,4327,16,32,0.7236065482602868
C2-P0,4327,17,32,0.7374991408133768
C2-P0,4327,18,32,0.8010359766188817
C2-P0,4327,19,32,0.7140554921934804
C2-P0,4327,20,32,0.5929657814990489
C2-P0,4327,21,32,0.4807561259999751
C2-P0,4327,22,32,0.5782783671487581
C2-P0,4327,23,32,0.8367639034634142
C2-P0,4327,24,32,0.7855986233806943
C2-P0,4327,25,32,0.7896667271256742
C2-P0,4327,26,32,0.9016532890483889
C2-P0,4327,27,32,0.563160557962694
C2-P0,4327,28,32,0.6568211220368638
C2-P0,4372,0,32,0.3506046921881075
C2-P0,4372,1,32,0.6897322194829929
C2-P0,4372,2,32,0.45654751044837383
C2-P0,4372,3,32,0.5102480290913604
C2-P0,4372,4,32,0.5822286146994088
C2-P0,4372,5,32,0.706807652717114
C2-P0,4372,6,32,0.7153254522285287
C2-P0,4372,7,32,0.6704915125003282
C2-P0,4372,8,32,0.8204063058152402
C2-P0,4372,9,32,0.8403212016670822
C2-P0,4372,10,32,0.5446371073381249
C2-P0,4372,11,32,0.6633491181148197
C2-P0,4372,12,32,0.6295606828661208
C2-P0,4372,13,32,0.5726939778741639
C2-P0,4372,14,32,0.6112077796802474
C2-P0,4372,15,32,0.7105743647639227
C2-P0,4372,16,32,0.6336864404795537
C2-P0,4372,17,32,0.6314547805581627
C2-P0,4372,18,32,0.7260236725679596
C2-P0,4372,19,32,0.39800711003604805
C2-P0,4372,20,32,0.46520870469967235
C2-P0,4372,21,32,0.0
C2-P0,4372,22,32,0.0
C2-P0,4372,23,32,0.6629765798242054
C2-P0,4372,24,32,0.6962262687350459
C2-P0,4372,25,32,0.7868176499221535
C2-P0,4372,26,32,0.7162969311824441
C2-P0,4372,27,32,0.7576943484695284
C2-P0,4372,28,32,0.7279355116300879
C3-P0,3389,0,17,0.46443693455041
C3-P0,3389,1,17,0.4756923683641704
C3-P0,3389,2,17,0.514134770842579
C3-P0,3389,3,17,0.5176917869679317
C3-P0,3389,4,17,0.5715836823085766
C3-P0,3389,5,17,0.759429349824258
C3-P0,3389,6,17,0.5374848231074051
C3-P0,3389,7,17,0.5762763597997944
C3-P0,3389,8,17,0.5861262146382907
C3-P0,3389,9,17,0.6593465238712035
C3-P0,3389,10,17,0.7560755926741329
C3-P0,3389,11,17,0.7151319205635177
C3-P0,3389,12,17,0.7466697441056321
C3-P0,3389,13,17,0.6583469073376815
C3-P0,4036,0,21,0.7004075653427222
C3-P0,4036,1,21,0.6503318919782026
C3-P0,4036,2,21,0.5253886850600494
C3-P0,4036,3,21,0.4561716672303856
C3-P0,4036,4,21,0.4757556048096744
C3-P0,4036,5,21,0.5470916321044366
C3-P0,4036,6,21,0.656604539243865
C3-P0,4036,7,21,0.3592864711195318
C3-P0,4036,8,21,0.7905920180507606
C3-P0,4036,9,21,0.654270445051321
C3-P0,4036,10,21,0.7206625734766244
C3-P0,4036,11,21,0.33343609950126263
C3-P0,4036,12,21,0.4770110362252771
C3-P0,4036,13,21,0.5784784634780604
C3-P0,4036,14,21,0.6131639518205307
C3-P0,4036,15,21,0.40032466544733003
C3-P0,4036,16,21,0.6683845122697513
C3-P0,4036,17,21,0.5006727692415112
C2-P2,4104,0,32,0.3865368610368275
C2-P2,4104,1,32,0.40049233095718995
C2-P2,4104,2,32,0.6949048655382175
C2-P2,4104,3,32,0.6878362214213045
C2-P2,4104,4,32,0.745694703697018
C2-P2,4104,5,32,0.6684272657677037
C2-P2,4104,6,32,0.6102029116180964
C2-P2,4104,7,32,0.7149120250031007
C2-P2,4104,8,32,0.5598878361826269
C2-P2,4104,9,32,0.37592850698570945
C2-P2,4104,10,32,0.7998365631378288
C2-P2,4104,11,32,0.7947466121255335
C2-P2,4104,12,32,0.5645909376219761
C2-P2,4104,13,32,0.5965669848485515
C2-P2,4104,14,32,0.6377541282508968
C2-P2,4104,15,32,0.6874243116215244
C2-P2,4104,16,32,0.49562846016572015
C2-P2,4104,17,32,0.6557225132728516
C2-P2,4104,18,32,0.6548390802711137
C2-P2,4104,19,32,0.49980729070298047
C2-P2,4104,20,32,0.8993485132528367
C2-P2,4104,21,32,0.6604888101690981
C2-P2,4104,22,32,0.5724800497728083
C2-P2,4104,23,32,0.38416125028724823
C2-P2,4104,24,32,0.5210788237700237
C2-P2,4104,25,32,0.5872708288547118
C2-P2,4104,26,32,0.4343086824616893
C2-P2,4104,27,32,0.6672250139203133
C2-P2,4104,28,32,0.4339332017044978
C3-P2,4356,0,25,0.5454050011775571
C3-P2,4356,1,25,0.5979824289943795
C3-P2,4356,2,25,0.7518619886215405
C3-P2,4356,3,25,0.46160397669370445
C3-P2,4356,4,25,0.5776215715524319
C3-P2,4356,5,25,0.6531114645487736
C3-P2,4356,6,25,0.6244411967207096
C3-P2,4356,7,25,0.48018649771439503
C3-P2,4356,8,25,0.6888096041939251
C3-P2,4356,9,25,0.591485815062163
C3-P2,4356,10,25,0.7272592736446541
C3-P2,4356,11,25,0.6337857308207815
C3-P2,4356,12,25,0.7392381219110786
C3-P2,4356,13,25,0.7503118454703236
C3-P2,4356,14,25,0.7373836194172548
C3-P2,4356,15,25,0.7950855800158305
C3-P2,4356,16,25,0.8240655905003477
C3-P2,4356,17,25,0.7764759684281564
C3-P2,4356,18,25,0.6604009921867335
C3-P2,4356,19,25,0.5138865550163302
C3-P2,4356,20,25,0.5318983429521619
C3-P2,4356,21,25,0.5212779420831809
C4-P0,4340,0,32,0.7028155971530888
C4-P0,4340,1,32,0.6307931021996829
C4-P0,4340,2,32,0.7783713434526155
C4-P0,4340,3,32,0.5897479329909193
C4-P0,4340,4,32,0.749769488641021
C4-P0,4340,5,32,0.6574831295693123
C4-P0,4340,6,32,0.5649611211587438
C4-P0,4340,7,32,0.7543840060711157
C4-P0,4340,8,32,0.7413369210915995
C4-P0,4340,9,32,0.7601610294022931
C4-P0,4340,10,32,0.7747880967205697
C4-P0,4340,11,32,0.7976508886522745
C4-P0,4340,12,32,0.6898256787914985
C4-P0,4340,13,32,0.6647572037770753
C4-P0,4340,14,32,0.6829699123086076
C4-P0,4340,15,32,0.6155790225811352
C4-P0,4340,16,32,0.6665980505130844
C4-P0,4340,17,32,0.6880722291061997
C4-P0,4340,18,32,0.7160412324911618
C4-P0,4340,19,32,0.6899713324511212
C4-P0,4340,20,32,0.6407875722981359
C4-P0,4340,21,32,0.6133054546529102
C4-P0,4340,22,32,0.7368836122900618
C4-P0,4340,23,32,0.710349079329635
C4-P0,4340,24,32,0.7168567136955102
C4-P0,4340,25,32,0.7131138188599067
C4-P0,4340,26,32,0.7884361479889355
C4-P0,4340,27,32,0.7515496069803351
C4-P0,4340,28,32,0.658699531100523
C1-P0,4152,0,18,0.40043422311967314
C1-P0,4152,1,18,0.8469244309908017
C1-P0,4152,2,18,0.7696469346231329
C1-P0,4152,3,18,0.7301796735001057
C1-P0,4152,4,18,0.6800577329490173
C1-P0,4152,5,18,0.7126115366945391
C1-P0,4152,6,18,0.7576989170477293
C1-P0,4152,7,18,0.7432731142389885
C1-P0,4152,8,18,0.7052025408673432
C1-P0,4152,9,18,0.7756751436209399
C1-P0,4152,10,18,0.6801882320804069
C1-P0,4152,11,18,0.8086577198259459
C1-P0,4152,12,18,0.8063753653018996
C1-P0,4152,13,18,0.8057937037989221
C1-P0,4152,14,18,0.4695287346590735
C1-P0,4152,15,18,0.6205317259769388
C2-P2,4382,0,32,0.5571450589005328
C2-P2,4382,1,32,0.5304873830388931
C2-P2,4382,2,32,0.5765289507497425
C2-P2,4382,3,32,0.8247080714002222
C2-P2,4382,4,32,0.745541538556804
C2-P2,4382,5,32,0.6774559882070458
C2-P2,4382,6,32,0.7097096807584032
C2-P2,4382,7,32,0.734583762103886
C2-P2,4382,8,32,0.6074635929225132
C2-P2,4382,9,32,0.6207235809138091
C2-P2,4382,10,32,0.611006909081769
C2-P2,4382,11,32,0.40903851259846125
C2-P2,4382,12,32,0.5541667460469158
C2-P2,4382,13,32,0.6068553398340011
C2-P2,4382,14,32,0.5460097046978368
C2-P2,4382,15,32,0.6297528555329168
C2-P2,4382,16,32,0.5041054308527433
C2-P2,4382,17,32,0.7571977370169342
C2-P2,4382,18,32,0.37376532212212554
C2-P2,4382,19,32,0.6411320897140749
C2-P2,4382,20,32,0.570012320619874
C2-P2,4382,21,32,0.7381664883375141
C2-P2,4382,22,32,0.6199817755163193
C2-P2,4382,23,32,0.7522980809450299
C2-P2,4382,24,32,0.5885193368537003
C2-P2,4382,25,32,0.7721685119349666
C2-P2,4382,26,32,0.6822196270921709
C2-P2,4382,27,32,0.6884340563825817
C2-P2,4382,28,32,0.6261755519107904
C3-P2,4646,0,11,0.4333320344029944
C3-P2,4646,1,11,0.48737617566480407
C3-P2,4646,2,11,0.6857933421135252
C3-P2,4646,3,11,0.6248678022436059
C3-P2,4646,4,11,0.6724541184970482
C3-P2,4646,5,11,0.7231724442517657
C3-P2,4646,6,11,0.6637749365426973
C3-P2,4646,7,11,0.6968777935336012
C2-P1,4177,0,32,0.6161394689994883
C2-P1,4177,1,32,0.5809121425217937
C2-P1,4177,2,32,0.7030884137147734
C2-P1,4177,3,32,0.7787551745928173
C2-P1,4177,4,32,0.6276476537427098
C2-P1,4177,5,32,0.4632418410950634
C2-P1,4177,6,32,0.6136402967888621
C2-P1,4177,7,32,0.6511743324538855
C2-P1,4177,8,32,0.5627445093352081
C2-P1,4177,9,32,0.6008757718059846
C2-P1,4177,10,32,0.5839768396178493
C2-P1,4177,11,32,0.6222914325249915
C2-P1,4177,12,32,0.6207482686845525
C2-P1,4177,13,32,0.5861333536717278
C2-P1,4177,14,32,0.5704300925393304
C2-P1,4177,15,32,0.608399531146937
C2-P1,4177,16,32,0.6340754326689718
C2-P1,4177,17,32,0.6833393094601963
C2-P1,4177,18,32,0.7097616015761861
C2-P1,4177,19,32,0.5590194946923991
C2-P1,4177,20,32,0.5711218701002035
C2-P1,4177,21,32,0.7555752179860908
C2-P1,4177,22,32,0.5656658138862644
C2-P1,4177,23,32,0.6572960403933296
C2-P1,4177,24,32,0.6485775819869145
C2-P1,4177,25,32,0.5955033890814766
C2-P1,4177,26,32,0.6887343763517986
C2-P1,4177,27,32,0.6585592933402048
C2-P1,4177,28,32,0.5120787490067699
C4-P0,4345,0,32,0.7926705483648229
C4-P0,4345,1,32,0.7415578709086036
C4-P0,4345,2,32,0.6608014463747318
C4-P0,4345,3,32,0.7359171403099856
C4-P0,4345,4,32,0.7205832090202917
C4-P0,4345,5,32,0.5503979542597531
C4-P0,4345,6,32,0.6943686302806703
C4-P0,4345,7,32,0.7223099528079461
C4-P0,4345,8,32,0.5145242780009062
C4-P0,4345,9,32,0.5646499503950718
C4-P0,4345,10,32,0.623554658627458
C4-P0,4345,11,32,0.6300068691453229
C4-P0,4345,12,32,0.6177101623133154
C4-P0,4345,13,32,0.6518139112278913
C4-P0,4345,14,32,0.5838890384514202
C4-P0,4345,15,32,0.3977607784879449
C4-P0,4345,16,32,0.4383897133308766
C4-P0,4345,17,32,0.7085221322418295
C4-P0,4345,18,32,0.6302588449768758
C4-P0,4345,19,32,0.4849871608437121
C4-P0,4345,20,32,0.5290144777178987
C4-P0,4345,21,32,0.7044907355041934
C4-P0,4345,22,32,0.716278829258304
C4-P0,4345,23,32,0.7047842182107638
C4-P0,4345,24,32,0.6959133559512379
C4-P0,4345,25,32,0.7699302173444202
C4-P0,4345,26,32,0.5638574688560449
C4-P0,4345,27,32,0.5389237285553309
C4-P0,4345,28,32,0.6112187736433911
C3-P0,4330,0,29,0.6256476142420595
C3-P0,4330,1,29,0.761727900324794
C3-P0,4330,2,29,0.7380274354875365
C3-P0,4330,3,29,0.7517022204738056
C3-P0,4330,4,29,0.7672319953122892
C3-P0,4330,5,29,0.7231336380418348
C3-P0,4330,6,29,0.6561954521717203
C3-P0,4330,7,29,0.6499228699886502
C3-P0,4330,8,29,0.8008691725232074
C3-P0,4330,9,29,0.7552321218308897
C3-P0,4330,10,29,0.7959008852725473
C3-P0,4330,11,29,0.4602732282098321
C3-P0,4330,12,29,0.7242781030144801
C3-P0,4330,13,29,0.7924678789910589
C3-P0,4330,14,29,0.6011518203397032
C3-P0,4330,15,29,0.6520519980031236
C3-P0,4330,16,29,0.5928632177899962
C3-P0,4330,17,29,0.5818578526156535
C3-P0,4330,18,29,0.6686378619596393
C3-P0,4330,19,29,0.6114411712562314
C3-P0,4330,20,29,0.7794655688215022
C3-P0,4330,21,29,0.5992982440240158
C3-P0,4330,22,29,0.696194523314864
C3-P0,4330,23,29,0.4299536362062346
C3-P0,4330,24,29,0.6593365352092501
C3-P0,4330,25,29,0.5320778371855063
C3-P1,4168,0,23,0.5625235745824761
C3-P1,4168,1,23,0.64772476272696
C3-P1,4168,2,23,0.6519327102076311
C3-P1,4168,3,23,0.6974973612580789
C3-P1,4168,4,23,0.7285300719181882
C3-P1,4168,5,23,0.657585223368922
C3-P1,4168,6,23,0.3634043670342252
C3-P1,4168,7,23,0.46505805030181824
C3-P1,4168,8,23,0.596282885826351
C3-P1,4168,9,23,0.7113015974415585
C3-P1,4168,10,23,0.7338792781343809
C3-P1,4168,11,23,0.6043435360197295
C3-P1,4168,12,23,0.4961819446229849
C3-P1,4168,13,23,0.5440370911684878
C3-P1,4168,14,23,0.5495972884729732
C3-P1,4168,15,23,0.5575718565931044
C3-P1,4168,16,23,0.5360353130331176
C3-P1,4168,17,23,0.4445396762329381
C3-P1,4168,18,23,0.5524965671284306
C3-P1,4168,19,23,0.6349470653147503
C2-P1,4320,0,32,0.6128207727994919
C2-P1,4320,1,32,0.7012282146203046
C2-P1,4320,2,32,0.592391907700444
C2-P1,4320,3,32,0.6263802682505665
C2-P1,4320,4,32,0.5892644419365062
C2-P1,4320,5,32,0.5427054403694824
C2-P1,4320,6,32,0.6015611813154804
C2-P1,4320,7,32,0.49742952762009884
C2-P1,4320,8,32,0.5355233758595666
C2-P1,4320,9,32,0.5780914172754723
C2-P1,4320,10,32,0.5962611086101745
C2-P1,4320,11,32,0.7537055370964659
C2-P1,4320,12,32,0.4704219204356599
C2-P1,4320,13,32,0.5143801168773827
C2-P1,4320,14,32,0.6125638075175336
C2-P1,4320,15,32,0.38292916881422134
C2-P1,4320,16,32,0.7598034677532151
C2-P1,4320,17,32,0.6612783527769156
C2-P1,4320,18,32,0.6325512654879155
C2-P1,4320,19,32,0.5457842005197833
C2-P1,4320,20,32,0.656488550450603
C2-P1,4320,21,32,0.7442211757199834
C2-P1,4320,22,32,0.7079970053338451
C2-P1,4320,23,32,0.8174983480879824
C2-P1,4320,24,32,0.581948343748089
C2-P1,4320,25,32,0.46850924802810257
C2-P1,4320,26,32,0.6125990415504301
C2-P1,4320,27,32,0.7908888302932677
C2-P1,4320,28,32,0.7338494269437986
SB,4082,0,52,0.8485904011443788
SB,4082,1,52,0.579527376756054
SB,4082,2,52,0.25751987967831325
SB,4082,3,52,0.3471404272546892
SB,4082,4,52,0.48128347523726
SB,4082,5,52,0.6337972724741919
SB,4082,6,52,0.5571369555145423
SB,4082,7,52,0.6614059734362282
SB,4082,8,52,0.8316064116024825
SB,4082,9,52,0.7260079917791153
SB,4082,10,52,0.5613937215875792
SB,4082,11,52,0.4535178739407133
SB,4082,12,52,0.39665917596563494
SB,4082,13,52,0.5363154088391588
SB,4082,14,52,0.4781778533543397
SB,4082,15,52,0.0
SB,4082,16,52,0.0
SB,4082,17,52,0.0
SB,4082,18,52,0.7614986261070117
SB,4082,19,52,0.7415938835752893
SB,4082,20,52,0.8150792704018927
SB,4082,21,52,0.0
SB,4082,22,52,0.0
SB,4082,23,52,0.2231005473734583
SB,4082,24,52,0.6066423771529339
SB,4082,25,52,0.5916473738667543
SB,4082,26,52,0.5840876040832869
SB,4082,27,52,0.6977873787266495
SB,4082,28,52,0.8210086564745473
C2-P2,4330,0,32,0.2154010075008015
C2-P2,4330,1,32,0.5231818715303344
C2-P2,4330,2,32,0.49744466435477686
C2-P2,4330,3,32,0.5454960568043691
C2-P2,4330,4,32,0.724491631515991
C2-P2,4330,5,32,0.587086689463792
C2-P2,4330,6,32,0.5774144829545329
C2-P2,4330,7,32,0.6623194747102066
C2-P2,4330,8,32,0.47178377665739446
C2-P2,4330,9,32,0.5828244707385088
C2-P2,4330,10,32,0.7166872745842902
C2-P2,4330,11,32,0.7595306777376779
C2-P2,4330,12,32,0.6054018509521443
C2-P2,4330,13,32,0.5187208030276484
C2-P2,4330,14,32,0.7672068071415009
C2-P2,4330,15,32,0.5903956513670549
C2-P2,4330,16,32,0.7370245292840009
C2-P2,4330,17,32,0.735852452925995
C2-P2,4330,18,32,0.7092868639228284
C2-P2,4330,19,32,0.490232031395636
C2-P2,4330,20,32,0.7353618606224593
C2-P2,4330,21,32,0.772437970817058
C2-P2,4330,22,32,0.7578839845203847
C2-P2,4330,23,32,0.5011671439909596
C2-P2,4330,24,32,0.6461049785348948
C2-P2,4330,25,32,0.7246354998664813
C2-P2,4330,26,32,0.6179856256269073
C2-P2,4330,27,32,0.59633279752928
C2-P2,4330,28,32,0.6803016691988212
C3-P0,2095,0,19,0.704414808154829
C3-P0,2095,1,19,0.5254989567079826
C3-P0,2095,2,19,0.5669916730257822
C3-P0,2095,3,19,0.7297838068542706
C3-P0,2095,4,19,0.7177432931212001
C3-P0,2095,5,19,0.6239949587361304
C3-P0,2095,6,19,0.5320811027197763
C3-P0,2095,7,19,0.4685886241765822
C3-P0,2095,8,19,0.6645059768715627
C3-P0,2095,9,19,0.5466899001864612
C3-P0,2095,10,19,0.7528076360969388
C3-P0,2095,11,19,0.5343642387875697
C3-P0,2095,12,19,0.7881611020882728
C3-P0,2095,13,19,0.6537917512503603
C3-P0,2095,14,19,0.6081014354780576
C3-P0,2095,15,19,0.6144629762475964
C2-P0,4382,0,32,0.5663880521076426
C2-P0,4382,1,32,0.7701839322262318
C2-P0,4382,2,32,0.47537015323187126
C2-P0,4382,3,32,0.6568181584766779
C2-P0,4382,4,32,0.6907413550884651
C2-P0,4382,5,32,0.7506419467474387
C2-P0,4382,6,32,0.7661249257401286
C2-P0,4382,7,32,0.6496270266856214
C2-P0,4382,8,32,0.5367368494489327
C2-P0,4382,9,32,0.7615867641429269
C2-P0,4382,10,32,0.7491084990520731
C2-P0,4382,11,32,0.6043196623418479
C2-P0,4382,12,32,0.7570415298214501
C2-P0,4382,13,32,0.5780500900662988
C2-P0,4382,14,32,0.7067995689677886
C2-P0,4382,15,32,0.7705898652702982
C2-P0,4382,16,32,0.7366967596955609
C2-P0,4382,17,32,0.734645429652223
C2-P0,4382,18,32,0.7060272976418193
C2-P0,4382,19,32,0.6660110930828729
C2-P0,4382,20,32,0.8053239251369895
C2-P0,4382,21,32,0.694082361807839
C2-P0,4382,22,32,0.6189321414239771
C2-P0,4382,23,32,0.7386763207989018
C2-P0,4382,24,32,0.7618677500682471
C2-P0,4382,25,32,0.7365277530039154
C2-P0,4382,26,32,0.7357659143799654
C2-P0,4382,27,32,0.7702431382789703
C2-P0,4382,28,32,0.5925051376815686
C2-P0,4152,0,32,0.7032528746560828
C2-P0,4152,1,32,0.5204421819783672
C2-P0,4152,2,32,0.5479205809121681
C2-P0,4152,3,32,0.6111879094753967
C2-P0,4152,4,32,0.5836347636918955
C2-P0,4152,5,32,0.672761025385523
C2-P0,4152,6,32,0.5705517260623306
C2-P0,4152,7,32,0.7978216560661612
C2-P0,4152,8,32,0.745429065940073
C2-P0,4152,9,32,0.738204274822136
C2-P0,4152,10,32,0.6558388693889146
C2-P0,4152,11,32,0.7440841444166254
C2-P0,4152,12,32,0.6081183361172654
C2-P0,4152,13,32,0.7093069222343705
C2-P0,4152,14,32,0.6416187681013724
C2-P0,4152,15,32,0.7987017945962418
C2-P0,4152,16,32,0.7100273288849545
C2-P0,4152,17,32,0.7973478561027755
C2-P0,4152,18,32,0.45962376113785375
C2-P0,4152,19,32,0.8952961406515707
C2-P0,4152,20,32,0.6688561569141115
C2-P0,4152,21,32,0.6926186083300292
C2-P0,4152,22,32,0.8575677218652925
C2-P0,4152,23,32,0.766643141553163
C2-P0,4152,24,32,0.7828464070728156
C2-P0,4152,25,32,0.9039921415101416
C2-P0,4152,26,32,0.9306126669261622
C2-P0,4152,27,32,0.9124259060191032
C2-P0,4152,28,32,0.7638779766768141
C4-P2,4082,0,22,0.6795974622686363
C4-P2,4082,1,22,0.6664975063659258
C4-P2,4082,2,22,0.6151593466926609
C4-P2,4082,3,22,0.6039848258744915
C4-P2,4082,4,22,0.6283763781474013
C4-P2,4082,5,22,0.7900384634299238
C4-P2,4082,6,22,0.6875869634891698
C4-P2,4082,7,22,0.5173993512117933
C4-P2,4082,8,22,0.6520071281349423
C4-P2,4082,9,22,0.6892903677984629
C4-P2,4082,10,22,0.7522003906909531
C4-P2,4082,11,22,0.7903359055776381
C4-P2,4082,12,22,0.6169647501564515
C4-P2,4082,13,22,0.6952988408341902
C4-P2,4082,14,22,0.6117317281514701
C4-P2,4082,15,22,0.45617801912137934
C4-P2,4082,16,22,0.6795582608312265
C4-P2,4082,17,22,0.4944464727986517
C4-P2,4082,18,22,0.599099999615071
SB,4336,0,40,0.7450783715034218
SB,4336,1,40,0.7141872664861757
SB,4336,2,40,0.5549942639754256
SB,4336,3,40,0.7340951157265582
SB,4336,4,40,0.9240107558080523
SB,4336,5,40,0.8241648389231588
SB,4336,6,40,0.47251281702158143
SB,4336,7,40,0.4687291057819063
SB,4336,8,40,0.8984522233919501
SB,4336,9,40,0.8949388075002784
SB,4336,10,40,0.9043742427915232
C4-P2,4312,0,20,0.5281003772728493
C4-P2,4312,1,20,0.6536946484183168
C4-P2,4312,2,20,0.7288793908062114
C4-P2,4312,3,20,0.6793404029717272
C4-P2,4312,4,20,0.7112074738333228
C4-P2,4312,5,20,0.4440795422176521
C4-P2,4312,6,20,0.5620717364308869
C4-P2,4312,7,20,0.7142193276615493
C4-P2,4312,8,20,0.6293208350323226
C4-P2,4312,9,20,0.6418580290224087
C4-P2,4312,10,20,0.8898082840521587
C4-P2,4312,11,20,0.6021701141996132
C4-P2,4312,12,20,0.7185080465506777
C4-P2,4312,13,20,0.46701778268158733
C4-P2,4312,14,20,0.6954953572155108
C4-P2,4312,15,20,0.5404991192903533
C4-P2,4312,16,20,0.43474901474794536
C1-P0,4339,0,32,0.4593664477710999
C1-P0,4339,1,32,0.520229063820089
C1-P0,4339,2,32,0.6804476296353514
C1-P0,4339,3,32,0.6901741372240585
C1-P0,4339,4,32,0.7762861521976226
C1-P0,4339,5,32,0.7734621887924014
C1-P0,4339,6,32,0.7374462708588593
C1-P0,4339,7,32,0.8026654796741207
C1-P0,4339,8,32,0.5528431975987932
C1-P0,4339,9,32,0.3655034896113707
C1-P0,4339,10,32,0.6875840504029113
C1-P0,4339,11,32,0.7875189971567913
C1-P0,4339,12,32,0.903622780097676
C1-P0,4339,13,32,0.48962171479134886
C1-P0,4339,14,32,0.5990961216566155
C1-P0,4339,15,32,0.9601624547260068
C1-P0,4339,16,32,0.7265228501624524
C1-P0,4339,17,32,0.5325403638085137
C1-P0,4339,18,32,0.888721087338218
C1-P0,4339,19,32,0.6992253572068743
